"Date","Open","High","Low","Close","Adj.Close","Volume","TypicalPrice"
"2017-04-20",141.220001,142.919998,141.160004,142.440002,138.118622,23319600,140.732874666667
"2017-04-21",142.440002,142.679993,141.850006,142.270004,137.953781,17320900,140.827926666667
"2017-04-24",143.5,143.949997,143.179993,143.639999,139.282196,17134300,142.137395333333
"2017-04-25",143.910004,144.899994,143.869995,144.529999,140.145187,18871500,142.971725333333
"2017-04-26",144.470001,144.600006,143.380005,143.679993,139.320984,20041200,142.433665
"2017-04-27",143.919998,144.160004,143.309998,143.789993,139.427643,14246300,142.299215
"2017-04-28",144.089996,144.300003,143.270004,143.649994,139.291885,20860400,142.287297333333
"2017-05-01",145.100006,147.199997,144.960007,146.580002,142.132996,33602900,144.764333333333
"2017-05-02",147.539993,148.089996,146.839996,147.509995,143.034805,45352200,145.988265666667
"2017-05-03",145.589996,147.490005,144.270004,147.059998,142.59845,45697000,144.786153
"2017-05-04",146.520004,147.139999,145.809998,146.529999,142.084518,23371900,145.011505
"2017-05-05",146.759995,148.979996,146.759995,148.960007,144.440811,27327700,146.726934
"2017-05-08",149.029999,153.699997,149.029999,153.009995,148.36792,48752400,150.365972
"2017-05-09",153.869995,154.880005,153.449997,153.990005,149.318192,39130400,152.549398
"2017-05-10",153.630005,153.940002,152.110001,153.259995,148.610352,25805700,151.553451666667
"2017-05-11",152.449997,154.070007,152.309998,153.949997,149.895569,27255100,152.091858
"2017-05-12",154.699997,156.419998,154.669998,156.100006,151.988968,32527000,154.359654666667
"2017-05-15",156.009995,156.649994,155.050003,155.699997,151.599518,26009700,154.433171666667
"2017-05-16",155.940002,156.059998,154.720001,155.470001,151.375549,20048500,154.051849333333
"2017-05-17",153.600006,154.570007,149.710007,150.25,146.29303,50767700,150.191014666667
"2017-05-18",151.270004,153.339996,151.130005,152.539993,148.522705,33568200,150.997568666667
"2017-05-19",153.380005,153.979996,152.630005,153.059998,149.029007,26960800,151.879669333333
"2017-05-22",154,154.580002,152.910004,153.990005,149.93454,22966400,152.474848666667
"2017-05-23",154.899994,154.899994,153.309998,153.800003,149.749542,19918900,152.653178
"2017-05-24",153.839996,154.169998,152.669998,153.339996,149.301636,19178000,152.047210666667
"2017-05-25",153.729996,154.350006,153.029999,153.869995,149.817673,19235600,152.399226
"2017-05-26",154,154.240005,153.309998,153.610001,149.564529,21927600,152.371510666667
"2017-05-30",153.419998,154.429993,153.330002,153.669998,149.622955,20126900,152.460983333333
"2017-05-31",153.970001,154.169998,152.380005,152.759995,148.736908,24451200,151.762303666667
"2017-06-01",153.169998,153.330002,152.220001,153.179993,149.145844,16404100,151.565282333333
"2017-06-02",153.580002,155.449997,152.889999,155.449997,151.356079,27770700,153.232025
"2017-06-05",154.339996,154.449997,153.460007,153.929993,149.876099,25331700,152.595367666667
"2017-06-06",153.899994,155.809998,153.779999,154.449997,150.382416,26624900,153.324137666667
"2017-06-07",155.020004,155.979996,154.479996,155.369995,151.278198,21069600,153.91273
"2017-06-08",155.25,155.539993,154.399994,154.990005,150.908203,21250800,153.616063333333
"2017-06-09",155.190002,155.190002,146.020004,148.979996,145.056458,64882700,148.755488
"2017-06-12",145.740005,146.089996,142.509995,145.419998,141.59024,72307300,143.396743666667
"2017-06-13",147.160004,147.449997,145.149994,146.589996,142.729416,34165400,145.109802333333
"2017-06-14",147.5,147.5,143.839996,145.160004,141.337067,31531200,144.225687666667
"2017-06-15",143.320007,144.479996,142.210007,144.289993,140.48996,32165400,142.393321
"2017-06-16",143.779999,144.5,142.199997,142.270004,138.523209,50361100,141.741068666667
"2017-06-19",143.660004,146.740005,143.660004,146.339996,142.486008,32541400,144.295339
"2017-06-20",146.869995,146.869995,144.940002,145.009995,141.19101,24900100,144.333669
"2017-06-21",145.520004,146.070007,144.610001,145.869995,142.028366,21265800,144.236124666667
"2017-06-22",145.770004,146.699997,145.119995,145.630005,141.794708,19106300,144.538233333333
"2017-06-23",145.130005,147.160004,145.110001,146.279999,142.427597,35439400,144.899200666667
"2017-06-26",147.169998,148.279999,145.380005,145.820007,141.979691,25692400,145.213231666667
"2017-06-27",145.009995,146.160004,143.619995,143.729996,139.944733,24761900,143.241577333333
"2017-06-28",144.490005,146.110001,143.160004,145.830002,141.989441,22082400,143.753148666667
"2017-06-29",144.710007,145.130005,142.279999,143.679993,139.896042,31499400,142.435348666667
"2017-06-30",144.449997,144.960007,143.779999,144.020004,140.227097,23024100,142.989034333333
"2017-07-03",144.880005,145.300003,143.100006,143.5,139.720795,14277800,142.706934666667
"2017-07-05",143.690002,144.789993,142.720001,144.089996,140.295242,21569600,142.601745333333
"2017-07-06",143.020004,143.5,142.410004,142.729996,138.971069,24128800,141.627024333333
"2017-07-07",142.899994,144.75,142.899994,144.179993,140.382874,19201700,142.677622666667
"2017-07-10",144.110001,145.949997,143.369995,145.059998,141.2397,21090600,143.519897333333
"2017-07-11",144.729996,145.850006,144.380005,145.529999,141.697327,19781800,143.975779333333
"2017-07-12",145.869995,146.179993,144.820007,145.740005,141.90181,24884500,144.300603333333
"2017-07-13",145.5,148.490005,145.440002,147.770004,143.878342,25199400,145.936116333333
"2017-07-14",147.970001,149.330002,147.330002,149.039993,145.114883,20132100,147.258295666667
"2017-07-17",148.820007,150.899994,148.570007,149.559998,145.62117,23793500,148.363723666667
"2017-07-18",149.199997,150.130005,148.669998,150.080002,146.127518,17868800,148.309173666667
"2017-07-19",150.479996,151.419998,149.949997,151.020004,147.04274,20923000,149.470911666667
"2017-07-20",151.5,151.740005,150.190002,150.339996,146.380661,17243700,149.436889333333
"2017-07-21",149.990005,150.440002,148.880005,150.270004,146.312531,26252600,148.544179333333
"2017-07-24",150.580002,152.440002,149.899994,152.089996,148.084564,21493200,150.14152
"2017-07-25",151.800003,153.839996,151.800003,152.740005,148.717453,18853900,151.452484
"2017-07-26",153.350006,153.929993,153.059998,153.460007,149.418518,15781000,152.136169666667
"2017-07-27",153.75,153.990005,147.300003,150.559998,146.594864,32476300,149.294957333333
"2017-07-28",149.889999,150.229996,149.190002,149.5,145.562775,17213700,148.327591
"2017-07-31",149.899994,150.330002,148.130005,148.729996,144.813034,19845900,147.757680333333
"2017-08-01",149.100006,150.220001,148.410004,150.050003,146.098297,35368600,148.242767333333
"2017-08-02",159.279999,159.75,156.160004,157.139999,153.001572,69936800,156.303858666667
"2017-08-03",157.050003,157.210007,155.020004,155.570007,151.472931,27097300,154.567647333333
"2017-08-04",156.070007,157.399994,155.690002,156.389999,152.271317,20559900,155.120437666667
"2017-08-07",157.059998,158.919998,156.669998,158.809998,154.627609,21870300,156.739201666667
"2017-08-08",158.600006,161.830002,158.270004,160.080002,155.864151,36205900,158.654719
"2017-08-09",159.259995,161.270004,159.110001,161.059998,156.818329,26131500,159.066111333333
"2017-08-10",159.899994,160,154.630005,155.320007,151.82338,40804300,155.484461666667
"2017-08-11",156.600006,158.570007,156.070007,157.479996,153.934753,26257100,156.191589
"2017-08-14",159.320007,160.210007,158.75,159.850006,156.251419,22122700,158.403808666667
"2017-08-15",160.660004,162.199997,160.139999,161.600006,157.96199,29465500,160.100662
"2017-08-16",161.940002,162.509995,160.149994,160.949997,157.326645,27671600,159.995544666667
"2017-08-17",160.520004,160.710007,157.839996,157.860001,154.306213,27940600,157.618738666667
"2017-08-18",157.860001,159.5,156.720001,157.5,153.9543,27428100,156.724767
"2017-08-21",157.5,157.889999,155.110001,157.210007,153.670837,26368500,155.556945666667
"2017-08-22",158.229996,160,158.020004,159.779999,156.182968,21604600,158.067657333333
"2017-08-23",159.070007,160.470001,158.880005,159.979996,156.378464,19399100,158.576156666667
"2017-08-24",160.429993,160.740005,158.550003,159.270004,155.684448,19818900,158.324818666667
"2017-08-25",159.649994,160.559998,159.270004,159.860001,156.261154,25480100,158.697052
"2017-08-28",160.139999,162,159.929993,161.470001,157.834915,25966000,159.921636
"2017-08-29",160.100006,163.119995,160,162.910004,159.242508,29516900,160.787501
"2017-08-30",163.800003,163.889999,162.610001,163.350006,159.672623,27269600,162.057541
"2017-08-31",163.639999,164.520004,163.479996,164,160.307968,26785100,162.769322666667
"2017-09-01",164.800003,164.940002,163.630005,164.050003,160.356842,16591100,162.975616333333
"2017-09-05",163.75,164.25,160.559998,162.080002,158.431183,29468500,161.080393666667
"2017-09-06",162.710007,162.990005,160.520004,161.910004,158.26503,21651700,160.591679666667
"2017-09-07",162.089996,162.240005,160.360001,161.259995,157.629654,21928500,160.076553333333
"2017-09-08",160.860001,161.149994,158.529999,158.630005,155.058868,28611500,158.246287
"2017-09-11",160.5,162.050003,159.889999,161.5,157.864258,31580800,159.934753333333
"2017-09-12",162.610001,163.960007,158.770004,160.860001,157.238647,71714000,159.989552666667
"2017-09-13",159.869995,159.960007,157.910004,159.649994,156.055878,44907400,157.975296333333
"2017-09-14",158.990005,159.399994,158.089996,158.279999,154.716736,23760700,157.402242
"2017-09-15",158.470001,160.970001,158,159.880005,156.280716,49114600,158.416905666667
"2017-09-18",160.110001,160.5,158,158.669998,155.097946,28269400,157.865982
"2017-09-19",159.509995,159.770004,158.440002,158.729996,155.156601,20810600,157.788869
"2017-09-20",157.899994,158.259995,153.830002,156.070007,152.556503,52951400,154.882166666667
"2017-09-21",155.800003,155.800003,152.75,153.389999,149.936829,37511700,152.828944
"2017-09-22",151.539993,152.270004,150.559998,151.889999,148.470596,46645400,150.433532666667
"2017-09-25",149.990005,151.830002,149.160004,150.550003,147.160751,44387300,149.383585666667
"2017-09-26",151.779999,153.919998,151.690002,153.139999,149.692444,36660000,151.767481333333
"2017-09-27",153.800003,154.720001,153.539993,154.229996,150.757935,25504200,153.005976333333
"2017-09-28",153.889999,154.279999,152.699997,153.279999,149.829315,22005500,152.269770333333
"2017-09-29",153.210007,154.130005,152,154.119995,150.650375,26299800,152.260126666667
"2017-10-02",154.259995,154.449997,152.720001,153.809998,150.347382,18698800,152.505793333333
"2017-10-03",154.009995,155.089996,153.910004,154.479996,151.002274,16230300,153.334091333333
"2017-10-04",153.630005,153.860001,152.460007,153.479996,150.024796,20163800,152.114934666667
"2017-10-05",154.179993,155.440002,154.050003,155.389999,151.891785,21283800,153.79393
"2017-10-06",154.970001,155.490005,154.559998,155.300003,151.803818,17407600,153.951273666667
"2017-10-09",155.809998,156.729996,155.490005,155.839996,152.331665,16262900,154.850555333333
"2017-10-10",156.059998,158,155.100006,155.899994,152.390305,15617000,155.163437
"2017-10-11",155.970001,156.979996,155.75,156.550003,153.025696,16905600,155.251897333333
"2017-10-12",156.350006,157.369995,155.729996,156,152.488052,16125100,155.196014333333
"2017-10-13",156.729996,157.279999,156.410004,156.990005,153.455765,16394200,155.715256
"2017-10-16",157.899994,160,157.649994,159.880005,156.280716,24121500,157.976903333333
"2017-10-17",159.779999,160.869995,159.229996,160.470001,156.857437,18997300,158.985809333333
"2017-10-18",160.419998,160.710007,159.600006,159.759995,156.163422,16374200,158.824478333333
"2017-10-19",156.75,157.080002,155.020004,155.979996,152.468521,42584200,154.856175666667
"2017-10-20",156.610001,157.75,155.960007,156.25,152.732422,23974100,155.480809666667
"2017-10-23",156.889999,157.690002,155.5,156.169998,152.654221,21984300,155.281407666667
"2017-10-24",156.289993,157.419998,156.199997,157.100006,153.563309,17757200,155.727768
"2017-10-25",156.910004,157.550003,155.270004,156.410004,152.88884,21207100,155.236282333333
"2017-10-26",157.229996,157.830002,156.779999,157.410004,153.866302,17000500,156.158767666667
"2017-10-27",159.289993,163.600006,158.699997,163.050003,159.379364,44454200,160.559789
"2017-10-30",163.889999,168.070007,163.720001,166.720001,162.966751,44700800,164.918919666667
"2017-10-31",167.899994,169.649994,166.940002,169.039993,165.234512,36046800,167.274836
"2017-11-01",169.869995,169.940002,165.610001,166.889999,163.132919,33637800,166.227640666667
"2017-11-02",166.600006,168.5,165.279999,168.110001,164.325455,41393400,166.035151333333
"2017-11-03",174,174.259995,171.119995,172.5,168.616608,59398600,171.332199333333
"2017-11-06",172.369995,174.990005,171.720001,174.25,170.327209,34319500,172.345738333333
"2017-11-07",173.910004,175.25,173.600006,174.809998,170.874619,24361500,173.241541666667
"2017-11-08",174.660004,176.240005,174.330002,176.240005,172.272415,24409500,174.280807333333
"2017-11-09",175.110001,176.100006,173.139999,175.880005,171.920532,29482600,173.720179
"2017-11-10",175.110001,175.380005,174.270004,174.669998,171.351532,25145500,173.667180333333
"2017-11-13",173.5,174.5,173.399994,173.970001,170.664841,16982100,172.854945
"2017-11-14",173.039993,173.479996,171.179993,171.339996,168.084793,24782500,170.914927333333
"2017-11-15",169.970001,170.320007,168.380005,169.080002,165.867737,29158100,168.189249666667
"2017-11-16",171.179993,171.869995,170.300003,171.100006,167.84938,23637500,170.006459333333
"2017-11-17",171.039993,171.389999,169.639999,170.149994,166.917419,21899500,169.315805666667
"2017-11-20",170.289993,170.559998,169.559998,169.979996,166.750641,16262400,168.956879
"2017-11-21",170.779999,173.699997,170.779999,173.139999,169.850601,25131300,171.443532333333
"2017-11-22",173.360001,175,173.050003,174.960007,171.636032,25588900,173.228678333333
"2017-11-24",175.100006,175.5,174.649994,174.970001,171.645859,14026700,173.931951
"2017-11-27",175.050003,175.080002,173.339996,174.089996,170.782547,20716800,173.067515
"2017-11-28",174.300003,174.869995,171.860001,173.070007,169.781952,26428800,172.170649333333
"2017-11-29",172.630005,172.919998,167.160004,169.479996,166.260147,41666400,168.780049666667
"2017-11-30",170.429993,172.139999,168.440002,171.850006,168.585114,41527200,169.721705
"2017-12-01",169.949997,171.669998,168.5,171.050003,167.800308,39759300,169.323435333333
"2017-12-04",172.479996,172.619995,169.630005,169.800003,166.574081,32542400,169.608027
"2017-12-05",169.059998,171.520004,168.399994,169.639999,166.417099,27350200,168.779032333333
"2017-12-06",167.5,170.199997,166.460007,169.009995,165.799088,28560000,167.486364
"2017-12-07",169.029999,170.440002,168.910004,169.320007,166.103195,25673300,168.484400333333
"2017-12-08",170.490005,171,168.820007,169.369995,166.152222,23355200,168.657409666667
"2017-12-11",169.199997,172.889999,168.789993,172.669998,169.389542,35273800,170.356511333333
"2017-12-12",172.149994,172.389999,171.460007,171.699997,168.437973,19409200,170.762659666667
"2017-12-13",172.5,173.539993,172,172.270004,168.997131,23818400,171.512374666667
"2017-12-14",172.399994,173.130005,171.649994,172.220001,168.948074,20476500,171.242691
"2017-12-15",173.630005,174.169998,172.460007,173.970001,170.664841,40169300,172.431615333333
"2017-12-18",174.880005,177.199997,174.860001,176.419998,173.068283,29421100,175.042760333333
"2017-12-19",175.029999,175.389999,174.089996,174.539993,171.224014,27436400,173.568003
"2017-12-20",174.869995,175.419998,173.25,174.350006,171.037628,23475600,173.235875333333
"2017-12-21",174.169998,176.020004,174.100006,175.009995,171.685074,20949900,173.935028
"2017-12-22",174.679993,175.419998,174.5,175.009995,171.685074,16114600,173.868357333333
"2017-12-26",170.800003,171.470001,169.679993,170.570007,167.329453,33185500,169.493149
"2017-12-27",170.100006,170.779999,169.710007,170.600006,167.358871,21498200,169.282959
"2017-12-28",171,171.850006,170.479996,171.080002,167.829758,16480200,170.053253333333
"2017-12-29",170.520004,170.589996,169.220001,169.229996,166.014908,25884400,168.608301666667
"2018-01-02",170.160004,172.300003,169.259995,172.259995,168.98732,25555900,170.182439333333
"2018-01-03",172.529999,174.550003,171.960007,172.229996,168.957886,29517900,171.822632
"2018-01-04",172.539993,173.470001,172.080002,173.029999,169.742706,22434600,171.764236333333
"2018-01-05",173.440002,175.369995,173.050003,175,171.675278,23660000,173.365092
"2018-01-08",174.350006,175.610001,173.929993,174.350006,171.037628,20567800,173.525874
"2018-01-09",174.550003,175.059998,173.410004,174.330002,171.018005,21584000,173.162669
"2018-01-10",173.160004,174.300003,173,174.289993,170.97876,23959900,172.759587666667
"2018-01-11",174.589996,175.490005,174.490005,175.279999,171.949951,18667700,173.976653666667
"2018-01-12",176.179993,177.360001,175.649994,177.089996,173.725571,25226000,175.578522
"2018-01-16",177.899994,179.389999,176.139999,176.190002,172.842682,29565900,176.124226666667
"2018-01-17",176.149994,179.25,175.070007,179.100006,175.697388,34386800,176.672465
"2018-01-18",179.369995,180.100006,178.25,179.259995,175.85434,31193400,178.068115333333
"2018-01-19",178.610001,179.580002,177.410004,178.460007,175.06955,32425100,177.353185333333
"2018-01-22",177.300003,177.779999,176.600006,177,173.637283,27108600,176.005762666667
"2018-01-23",177.300003,179.440002,176.820007,177.039993,173.676514,32689100,176.645507666667
"2018-01-24",177.25,177.300003,173.199997,174.220001,170.91008,51105100,173.80336
"2018-01-25",174.509995,174.949997,170.529999,171.110001,167.859161,41529000,171.113052333333
"2018-01-26",172,172,170.059998,171.509995,168.251556,39143000,170.103851333333
"2018-01-29",170.160004,170.160004,167.070007,167.960007,164.769012,50640400,167.333007666667
"2018-01-30",165.529999,167.369995,164.699997,166.970001,163.797836,46048200,165.289276
"2018-01-31",166.869995,168.440002,166.5,167.429993,164.249084,32478900,166.396362
"2018-02-01",167.169998,168.619995,166.759995,167.779999,164.592438,47230800,166.657476
"2018-02-02",166,166.800003,160.100006,160.5,157.450745,86593800,161.450251333333
"2018-02-05",159.100006,163.880005,156,156.490005,153.516953,72738500,157.798986
"2018-02-06",154.830002,163.720001,154,163.029999,159.932663,68243800,159.217554666667
"2018-02-07",163.089996,163.399994,159.070007,159.539993,156.508972,51608600,159.659657666667
"2018-02-08",160.289993,161,155.029999,155.149994,152.202393,54390500,156.077464
"2018-02-09",157.070007,157.889999,150.240005,156.410004,154.064056,70672600,154.064686666667
"2018-02-12",158.5,163.889999,157.509995,162.710007,160.269562,60819500,160.556518666667
"2018-02-13",161.949997,164.75,161.649994,164.339996,161.875107,32549200,162.758367
"2018-02-14",163.039993,167.539993,162.880005,167.369995,164.85965,40644900,165.093216
"2018-02-15",169.789993,173.089996,169,172.990005,170.39537,51147200,170.828455333333
"2018-02-16",172.360001,174.820007,171.770004,172.429993,169.843765,40176100,172.144592
"2018-02-20",172.050003,174.259995,171.419998,171.850006,169.272461,33930500,171.650818
"2018-02-21",172.830002,174.119995,171.009995,171.070007,168.504166,37471600,171.211385333333
"2018-02-22",171.800003,173.949997,171.710007,172.5,169.912704,30991900,171.857569333333
"2018-02-23",173.669998,175.649994,173.539993,175.5,172.867706,33812400,174.019231
"2018-02-26",176.350006,179.389999,176.210007,178.970001,176.285675,38162200,177.295227
"2018-02-27",179.100006,180.479996,178.160004,178.389999,175.714386,38928100,178.118128666667
"2018-02-28",179.259995,180.619995,178.050003,178.119995,175.44841,37782100,178.039469333333
"2018-03-01",178.539993,179.779999,172.660004,175,172.375214,48802000,174.938405666667
"2018-03-02",172.800003,176.300003,172.449997,176.210007,173.567078,38454000,174.105692666667
"2018-03-05",175.210007,177.740005,174.520004,176.820007,174.167923,28401400,175.475977333333
"2018-03-06",177.910004,178.25,176.130005,176.669998,174.020172,23788500,176.133392333333
"2018-03-07",174.940002,175.850006,174.270004,175.029999,172.40477,31703500,174.174926666667
"2018-03-08",175.479996,177.119995,175.070007,176.940002,174.286118,23774100,175.49204
"2018-03-09",177.960007,180,177.389999,179.979996,177.280518,32185200,178.223505666667
"2018-03-12",180.289993,182.389999,180.210007,181.720001,178.994415,32207100,180.531473666667
"2018-03-13",182.589996,183.5,179.240005,179.970001,177.27066,31693500,180.003555
"2018-03-14",180.320007,180.520004,177.809998,178.440002,175.763611,29368400,178.031204333333
"2018-03-15",178.5,180.240005,178.070007,178.649994,175.970459,22743800,178.093490333333
"2018-03-16",178.649994,179.119995,177.619995,178.020004,175.349915,39404700,177.363301666667
"2018-03-19",177.320007,177.470001,173.660004,175.300003,172.670731,33446800,174.600245333333
"2018-03-20",175.240005,176.800003,174.940002,175.240005,172.611618,19649400,174.783874333333
"2018-03-21",175.039993,175.089996,171.259995,171.270004,168.701157,36338100,171.683716
"2018-03-22",170,172.679993,168.600006,168.850006,166.317459,41490800,169.199152666667
"2018-03-23",168.389999,169.919998,164.940002,164.940002,162.466095,41028800,165.775365
"2018-03-26",168.070007,173.100006,166.440002,172.770004,170.17868,37541200,169.906229333333
"2018-03-27",173.679993,175.149994,166.919998,168.339996,165.815109,40922600,169.295033666667
"2018-03-28",167.25,170.020004,165.190002,166.479996,163.983002,41668500,166.397669333333
"2018-03-29",167.809998,171.75,166.899994,167.779999,165.263504,38398500,167.971166
"2018-04-02",166.639999,168.940002,164.470001,166.679993,164.180008,37586800,165.863337
"2018-04-03",167.639999,168.75,164.880005,168.389999,165.864349,30278000,166.498118
"2018-04-04",164.880005,172.009995,164.770004,171.610001,169.036072,34605500,168.605357
"2018-04-05",172.580002,174.229996,172.080002,172.800003,170.208206,26933200,172.172734666667
"2018-04-06",170.970001,172.479996,168.199997,168.380005,165.854523,35005300,168.844838666667
"2018-04-09",169.880005,173.089996,169.850006,170.050003,167.499466,29017700,170.146489333333
"2018-04-10",173,174,171.529999,173.25,170.651459,28408600,172.060486
"2018-04-11",172.229996,173.919998,171.699997,172.440002,169.853622,22431600,171.824539
"2018-04-12",173.410004,175,173.039993,174.139999,171.528107,22889300,173.189366666667
"2018-04-13",174.779999,175.839996,173.850006,174.729996,172.109268,25124300,173.93309
"2018-04-16",175.029999,176.190002,174.830002,175.820007,173.182922,21578400,174.734308666667
"2018-04-17",176.490005,178.940002,176.410004,178.240005,175.56662,26509000,176.972208666667
"2018-04-18",177.809998,178.820007,176.880005,177.839996,175.172607,20754500,176.957539666667
"2018-04-19",173.759995,175.389999,172.660004,172.800003,170.208206,34808800,172.752736333333
"2018-04-20",170.600006,171.220001,165.429993,165.720001,163.23439,65491100,166.628128
"2018-04-23",166.830002,166.919998,164.089996,165.240005,162.761597,36515500,164.590530333333
"2018-04-24",165.669998,166.330002,161.220001,162.940002,160.496109,33692000,162.682037333333
"2018-04-25",162.619995,165.419998,162.410004,163.649994,161.19545,28382100,163.008484
"2018-04-26",164.119995,165.729996,163.369995,164.220001,161.756912,27963000,163.618967666667
"2018-04-27",164,164.330002,160.630005,162.320007,159.885406,35655800,161.615137666667
"2018-04-30",162.130005,167.259995,161.839996,165.259995,162.781296,42427400,163.960429
"2018-05-01",166.410004,169.199997,165.270004,169.100006,166.563705,53569400,167.011235333333
"2018-05-02",175.229996,177.75,173.800003,176.570007,173.921677,66539400,175.157226666667
"2018-05-03",175.880005,177.5,174.440002,176.889999,174.236862,34068200,175.392288
"2018-05-04",178.25,184.25,178.169998,183.830002,181.072769,56201300,181.164255666667
"2018-05-07",185.179993,187.669998,184.75,185.160004,182.382813,42451400,184.934270333333
"2018-05-08",184.990005,186.220001,183.669998,186.050003,183.259476,28402800,184.383158333333
"2018-05-09",186.550003,187.399994,185.220001,187.360001,184.549835,23211200,185.723276666667
"2018-05-10",187.740005,190.369995,187.649994,190.039993,187.189621,27989300,188.403203333333
"2018-05-11",189.490005,190.059998,187.449997,188.589996,186.477692,26212200,187.995895666667
"2018-05-14",189.009995,189.529999,187.860001,188.149994,186.042618,20778800,187.810872666667
"2018-05-15",186.779999,187.070007,185.100006,186.440002,184.351776,23695200,185.507263
"2018-05-16",186.070007,188.460007,186,188.179993,186.072266,19183100,186.844091
"2018-05-17",188,188.910004,186.360001,186.990005,184.895615,17294000,186.721873333333
"2018-05-18",187.190002,187.809998,186.130005,186.309998,184.223236,18297700,186.054413
"2018-05-21",188,189.270004,186.910004,187.630005,185.528442,18400800,187.23615
"2018-05-22",188.380005,188.880005,186.779999,187.160004,185.063721,15240700,186.907908333333
"2018-05-23",186.350006,188.5,185.759995,188.360001,186.250259,20058400,186.836751333333
"2018-05-24",188.770004,188.839996,186.210007,188.149994,186.042618,23234000,187.030873666667
"2018-05-25",188.229996,189.649994,187.649994,188.580002,186.467804,17461000,187.922597333333
"2018-05-29",187.600006,188.75,186.869995,187.899994,185.795425,22514100,187.138473333333
"2018-05-30",187.720001,188,186.779999,187.5,185.399887,18690500,186.726628666667
"2018-05-31",187.220001,188.229996,186.139999,186.869995,184.776947,27482800,186.382314
"2018-06-01",187.990005,190.259995,187.75,190.240005,188.109222,23442500,188.706405666667
"2018-06-04",191.639999,193.419998,191.350006,191.830002,189.681396,26266200,191.4838
"2018-06-05",193.070007,193.940002,192.360001,193.309998,191.144821,21566000,192.481608
"2018-06-06",193.630005,194.080002,191.919998,193.979996,191.807312,20933600,192.602437333333
"2018-06-07",194.139999,194.199997,192.339996,193.460007,191.293152,21347200,192.611048333333
"2018-06-08",191.169998,192,189.770004,191.699997,189.552856,26656800,190.440953333333
"2018-06-11",191.350006,191.970001,190.210007,191.229996,189.088135,18308500,190.422714333333
"2018-06-12",191.389999,192.610001,191.149994,192.279999,190.126358,16911100,191.295451
"2018-06-13",192.419998,192.880005,190.440002,190.699997,188.564056,21638400,190.628021
"2018-06-14",191.550003,191.570007,190.220001,190.800003,188.662933,21610100,190.150980333333
"2018-06-15",190.029999,190.160004,188.259995,188.839996,186.724884,61719200,188.381627666667
"2018-06-18",187.880005,189.220001,187.199997,188.740005,186.626022,18484900,187.682006666667
"2018-06-19",185.139999,186.330002,183.449997,185.690002,183.610168,33578500,184.463389
"2018-06-20",186.350006,187.199997,185.729996,186.5,184.411102,20628700,185.780365
"2018-06-21",187.25,188.350006,184.940002,185.460007,183.382751,25711900,185.557586333333
"2018-06-22",186.119995,186.149994,184.699997,184.919998,182.848785,27200400,184.566258666667
"2018-06-25",183.399994,184.919998,180.729996,182.169998,180.129608,31663100,181.926534
"2018-06-26",182.990005,186.529999,182.539993,184.429993,182.364288,24569200,183.811426666667
"2018-06-27",185.229996,187.279999,184.029999,184.160004,182.097321,25285300,184.469106333333
"2018-06-28",184.100006,186.210007,183.800003,185.5,183.422302,17365200,184.477437333333
"2018-06-29",186.289993,187.190002,182.910004,185.110001,183.036682,22737700,184.378896
"2018-07-02",183.820007,187.300003,183.419998,187.179993,185.083466,17731300,185.267822333333
"2018-07-03",187.789993,187.949997,183.539993,183.919998,181.859985,13954800,184.449991666667
"2018-07-05",185.259995,186.410004,184.279999,185.399994,183.32341,16604200,184.671137666667
"2018-07-06",185.419998,188.429993,185.199997,187.970001,185.864655,17485200,186.498215
"2018-07-09",189.5,190.679993,189.300003,190.580002,188.445404,19756600,189.475133333333
"2018-07-10",190.710007,191.279999,190.179993,190.350006,188.217972,15939100,189.892654666667
"2018-07-11",188.5,189.779999,187.610001,187.880005,185.77565,18831500,187.721883333333
"2018-07-12",189.529999,191.410004,189.309998,191.029999,188.890366,18041100,189.870122666667
"2018-07-13",191.080002,191.839996,190.899994,191.330002,189.187012,12513900,190.642334
"2018-07-16",191.520004,192.649994,190.419998,190.910004,188.771713,15043100,190.613901666667
"2018-07-17",189.75,191.869995,189.199997,191.449997,189.305664,15534500,190.125218666667
"2018-07-18",191.779999,191.800003,189.929993,190.399994,188.26741,16393400,189.999135333333
"2018-07-19",189.690002,192.550003,189.690002,191.880005,189.73085,20286800,190.656951666667
"2018-07-20",191.779999,192.429993,190.169998,191.440002,189.295776,20676200,190.631922333333
"2018-07-23",190.679993,191.960007,189.559998,191.610001,189.463867,15989400,190.327957333333
"2018-07-24",192.449997,193.660004,192.050003,193,190.838303,18697900,192.18277
"2018-07-25",193.059998,194.850006,192.429993,194.820007,192.637924,16709900,193.305974333333
"2018-07-26",194.610001,195.960007,193.610001,194.210007,192.03476,19076000,193.868256
"2018-07-27",194.990005,195.190002,190.100006,190.979996,188.840912,24024000,191.376973333333
"2018-07-30",191.899994,192.199997,189.070007,189.910004,187.782913,21029500,189.684305666667
"2018-07-31",190.300003,192.139999,189.339996,190.289993,188.158646,39373000,189.879547
"2018-08-01",199.130005,201.759995,197.309998,201.5,199.243088,67935700,199.437693666667
"2018-08-02",200.580002,208.380005,200.350006,207.389999,205.067123,62404000,204.599044666667
"2018-08-03",207.029999,208.740005,205.479996,207.990005,205.660416,33447400,206.626805666667
